sk_d_aluno,nome_completo,matricula_dre,sexo,idade,data_nascimento,periodo_ingresso_curso_atual,periodo_ingresso_ufrj,forma_ingresso,modalidade_cota,nota_enem
502d80e3f55994d95df91b57d425e517e9f3a5cc594adf46490204251c81e528,Juliana Cavalcante,113063007,Masculino,18.0,17/09/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,766.32
decd87bf70b6a176122c315533182fde678718c6c038a21a898126d6f1feee4c,Dr. João Felipe Costa,113115043,Masculino,25.0,28/09/1992,2017/1,2013/2,Transferência Especial Externa,Ampla Concorrência,3453.4
3c9bb09f82fa17d2235c68dd737a54abaaebec751d8f0be8a70cfc5960ae923b,Ester Pereira,113167054,Masculino,21.0,05/05/1992,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,785.32
26b9280314e72d3972f9aa8b1fc1ab152c0c0571594ef2e519da25731c952504,Sr. Matheus Gomes,113165114,Masculino,24.0,16/11/1989,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,648.63
5c047df843f6fac151914f0e2036b32cafbec38f360a32da16caf0b26c3a13cc,Lucca Porto,113163703,Masculino,20.0,05/07/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,611.34
06350fb7fadc0e21eeabefb9e794bfa9e9ee9abc303d6b2b755cce14e127b77a,Dr. Rafael Teixeira,113167882,Masculino,19.0,23/01/1994,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,718.67
2b0f500c912653539751adab787da26869df9d485ca25e68ddfa1d789c33ff3c,Yago Cirino,113115238,Masculino,22.0,29/07/1991,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,717.78
2bfbddf650c97d8022fd1e6ed13294405d5de9177cb3c10b219bf3192eed3cd4,Brenda Costa,113132059,Masculino,24.0,11/01/1989,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,652.21
d428e4bd50409597cb026a46adcd53091e8922767b1ecd82738a91099c2fe3f4,Ana Clara da Rocha,113153455,Masculino,19.0,03/11/1994,2013/1,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,752.89
1cf8811232a13db5bb86b605ff9de11dae25d7008fbb66ea64a855ab2ea3e2e3,Francisco da Mota,113126762,Masculino,18.0,03/04/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,757.05
7cd58a044eb51a111609fef4be7c3c5c77c6667bd2764df7193720c029dead52,Valentim Cardoso,113111290,Masculino,20.0,19/11/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,605.49
98d1bd590a806e888595105ab8389fd40e5230cb0d5442287afeffb86b374b0c,Maria Júlia Ferreira,113129062,Feminino,18.0,08/03/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,706.98
235c1e644987a318a34a5431b408f1e811e8edd1e393c5635a46e404043fe2d3,Aurora Mendes,113103399,Masculino,17.0,20/04/1996,2013/1,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,677.15
f79aec493f8b51c8559815b861fedb9c9b63fa0da491438680c1bee25c81c4b9,Eduarda Casa Grande,113146254,Masculino,22.0,17/09/1991,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,650.25
9877648a89f5273a5fca5bb39bb194173465543c170a950caa637ed2656a8bb5,Maitê Sales,113149396,Masculino,18.0,20/05/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,671.13
4dec2172746a51f6cb8140a1f4c227fb95aa7246a643b8b137de902696c7dc2a,Alexandre Novais,113150024,Masculino,18.0,14/06/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,663.13
9204950d41c0daaa08a176bf93e372a04bcee7983adfb8585d43a24ff71333d4,Ágatha da Conceição,113173364,Masculino,18.0,04/01/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,697.77
d236134a635f64966976ce715696d579907e2754719d6c80bae2d12bc3a24b1c,João Lucas Silva,113172956,Masculino,18.0,17/07/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,749.05
e9edb05679c9268acf160d62b3930ce6ce1a3afbf2d3e3e77fbda289e8b67354,Maria Helena Jesus,113176599,Masculino,20.0,07/11/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar,718.9
a3234259dedab19a1c142d09fe27300f4a150efcbd02d89b42ab178ef43ba3bb,Dr. Pedro Henrique Porto,113157999,Feminino,21.0,05/07/1995,2016/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,665.43
ddb1a0e3bd378b47e8cbb703890a7ebee8b864fd1f0aea55898d4e8d6ea432ce,Alana Pereira,113127974,Masculino,25.0,11/10/1988,2013/1,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,746.13
bd2754dc938d7c3b46dbaeed14aa78cb18319d6ed8289987ab171d1c7271a3c7,Sr. Benicio Marques,113108951,Masculino,23.0,07/08/1990,2013/1,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,609.14
e12d5f4ea1fb4fcf57cad81bf6194c55efeb8d2ad9075e1eda22662de5d12384,Joana Aparecida,113137185,Masculino,24.0,27/06/1993,2017/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,770.67
c2b47484f2b9622ae0b55498159aeeb83a74aa33571c52a3d34258a021fe19a4,Manuela da Mota,113188532,Masculino,21.0,11/04/1994,2015/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,670.34
0b2e3837e199c7793488e5dc1f76d1b6c41653cabe6a1ed9095f33cc3129fc8f,Mariana Cunha,113118661,Masculino,22.0,02/05/1991,2013/1,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,743.48
06dae43f2728797464592e9062769b72690cfe6e32a507c7d3c611321d7d7009,Felipe Marques,113157495,Masculino,18.0,13/02/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,688.24
bf760c300f7abbb0e9dc74b19d84d900181318b477b3996980fe5eafa27fcd9d,Dr. Vitor Hugo Lima,113120972,Masculino,20.0,06/01/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,606.79
8e1b748783b22eb87e53b5241b25bc1942fa86152df1f2eec5297f0a8fafc869,Bernardo Rezende,113105165,Masculino,21.0,17/08/1992,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,741.33
3e30af088a41c234769b96437914d5b56d2f7720f8dd218724d7ea53f6c36c98,Mateus Oliveira,113161416,Masculino,19.0,30/12/1994,2013/1,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,702.23
db752b8850d8bc3b5e09d31b3a08e0bb4f95230b27dc101bf909b369ea08ac7c,Thales Abreu,113196602,Feminino,20.0,05/12/1993,2013/1,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,707.15
9c0171b94007b0ca6a2d732ef6312db4f63cbbd811840e2174f252f84949c691,Augusto Pacheco,113184310,Masculino,22.0,10/10/1991,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,749.24
5f5e9a682e29de630806f2cfe3bb8fdf298153f95c0fd4182d4a996c14d215cf,Helena Silveira,113191077,Masculino,27.0,16/11/1986,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,702.26
a0a63dc10c67b5a379f4fbc53171e989aceaf19ca93698afb994a4082cda26b7,Sr. Davi Luiz Costela,113173953,Masculino,21.0,23/12/1992,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,621.62
f22f67106eb2d2cd58d61ca07e0713b0932ce236bd104bd0dee9f481d13f56e2,Diego Ribeiro,113176072,Masculino,18.0,20/07/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,705.11
4181427092ee2d4a17d1a2cd5d4f9656747dbe1ca0db89021460c8eb73f8243a,Gael Henrique Ramos,113136812,Masculino,22.0,21/04/1993,2015/1,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,623.08
c0604fbfe9ffc190988cedb3a96a296cd8092fc20714192b6cdf7c923d3ac551,Allana da Mota,113169185,Masculino,18.0,15/06/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,666.9
5bb8bc6a8ef03a420d42d23d752cf78618f8deb48792981188bb436d6effca51,Dra. Larissa Pires,113119447,Masculino,19.0,26/11/1994,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,697.12
7b190cbd55ee7740eb345edee25518009d090eaf6e1f29022cd22fba6a364650,Kamilly Ramos,113168729,Masculino,19.0,09/02/1994,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar,717.44
d4b213a4129c535a946dcacc1651b0490153c0b92d52dfb79b796556cf2bf5eb,Ana Laura Monteiro,113137856,Masculino,22.0,11/09/1993,2015/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,666.1
0833294d1fe66944044a67e542b8c5125586293c292b994075da5dbd68902895,Sr. Luiz Fernando Lima,113116980,Masculino,19.0,09/04/1994,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,691.18
d46caa852a32abd457f1748f93d5c17525a6953dfd8c93fd952d12a6ab64a38f,Sabrina Nascimento,113100549,Masculino,18.0,31/05/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,697.7
72139eccee59f805978dd62437f9108b38e960df256bd7a4256a1d9449e1fb44,Maysa Rocha,113142276,Masculino,18.0,16/04/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar,743.58
5b58482e606fd3a9be17e58faa9a766d744c848743ace78cf0327b46ca52bd1b,Sarah da Mata,113104832,Masculino,20.0,18/09/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,706.39
92a95ff900b9f9cba5237cbafaedbd187b27b0d5f02c2b25ae07519bfd752d96,Dra. Letícia Sampaio,113114593,Feminino,18.0,05/01/1995,2013/1,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,683.44
5b5f085f6b46bb8eb20cbc6532f8d07ca29645abad9916a6cd728e2214f349dc,Dr. Valentim Vasconcelos,113108827,Feminino,18.0,26/01/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,627.43
5e4ed2358f43d7d21114d66e36c3700ab0eb48a769c9b2b6cd70e7f3e77e94f7,Jade Câmara,113171311,Masculino,18.0,02/01/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,734.38
4eb1008cb1e2267ae9c56d2338c4c2f3a0a649e6fb71057895b4ff6cb14c0143,Oliver Rocha,113133704,Masculino,19.0,31/08/1994,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,611.74
b49cfe7e7c5ec0d12ad8f154acf707aca1cf64c21c64b7b97e2fd04fcd04ebe4,Eloá Gomes,113107566,Masculino,20.0,04/03/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,678.51
909c90780eba210ea39cb6ad37e2e9339ff67ce7b0889a7d8048252fa589251e,Elisa Carvalho,113197607,Feminino,18.0,02/10/1995,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,696.27
37ce36ce606aa6cdeee24c6027a14a7a165010b4c06dd0fb3237121b118a6b78,Allana da Cunha,113192530,Masculino,20.0,12/08/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,684.08
56e8fa12fcb3ca2a8f7c24eb406fb2960e1a6c83048bbf9a11b20540dc2ad029,Davi Lucca Macedo,113149707,Masculino,20.0,05/11/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,729.78
cc1c4a2fa6b61a6f8d13287ce3b7ea1ae79f463507363c187da6a7a5e4973403,Rafaela Pereira,113147648,Masculino,20.0,31/08/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,640.94
306de540637cf920e6cade53b365ef0ea5d5e17f70be1d2e59df0bd0db6a10fc,Stephany Alves,113156550,Masculino,20.0,17/05/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,767.53
004db47398e10456fa1e596ce28a674aad6533e78da1df7840c7b5150d4a0170,Alexia Mendes,113157624,Masculino,21.0,19/11/1992,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,617.25
9489ff86dc2531303acbf06b155b195589cce76bc50870d2e34e96ecdd646e22,Dr. Theo Martins,113165152,Feminino,20.0,24/09/1994,2014/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,672.2
e8652472f564482f888b67ba506e691fa0fff27c04a996ff69b21a44d34c592c,Sra. Maria Eduarda Cirino,113150653,Masculino,19.0,29/01/1994,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,694.74
b88f43f01722de520203d10c4b626ab410385ec3c88f09caa480e40fefe8d296,Ryan Camargo,113113247,Masculino,23.0,26/08/1994,2017/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,727.15
7df8f3cfd159ef0d979e5390688da521c4caf492b3594bd7b1ef3098b585c4c3,Diego Campos,114018399,Masculino,18.0,17/04/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,677.05
41cf95a1f2d18b20f310a96d44975de728ff3a81d30767ee60f1cf5ff3c20394,Ian Monteiro,114086852,Masculino,21.0,18/07/1993,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,672.81
10962f73077aa74b6b443cebb6039dc27283c0abffb560a65dbcef75d344c092,Sr. Davi Lucca Gonçalves,114000194,Masculino,18.0,27/06/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar,741.78
4b1b2dd39ef8892ccab9cf560146fd3cd95051d7c5b17c46800e0dc7e3389f63,Dra. Gabrielly Ramos,114046251,Masculino,19.0,01/12/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,711.44
a2cc8f33d27ded7298c8e34d5fe38bc3a52c96545adc9888a5f08603e54b49d2,Ana Lívia da Costa,114048970,Feminino,19.0,12/05/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,749.06
10a19d99fc969efa6f2b69c00ab37cc413cb06f4a7a85dd0880db78facec39c0,Sra. Beatriz Montenegro,114018726,Masculino,33.0,25/09/1981,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,757.54
f560d729edffaeea3f30ed6d08bf8b81fa126da185459020e3015cb79a6690d1,Paulo Fonseca,114077376,Masculino,19.0,25/05/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,742.78
f839effc130ade4a37ef5186a9d5db6cbf59f26abac4cc333d92dc65d7f78d72,Dra. Sarah Pereira,114099778,Masculino,18.0,25/03/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,788.83
ad622ab6283fb37505c89ce6e1c56e5b9558d5084ca876df23d5f8a9729b603c,Gustavo Moura,114048941,Masculino,20.0,16/06/1994,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,760.18
b6cb47c81de8220e77243879db3d1764898534929e034de28e7ccbe8657b989f,Henry Albuquerque,114016817,Masculino,19.0,16/10/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,767.81
c86f49ed428f9dfa39ad8bbb4cef737ddcd6917bb42a318e7248830f408f3259,Vitor Pereira,114077220,Masculino,19.0,15/09/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,680.04
216919a682b42d841301a5e2ace0fdc81d62acc2066863570e936ff1833f9ee1,Dra. Ana Vitória da Cruz,114089469,Masculino,21.0,12/09/1995,2016/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,673.13
37678427c7e40eb2424b8a99cb279c7aae416c165cababff28e1a983462cfbe4,Srta. Larissa Nunes,114007309,Masculino,19.0,03/10/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,819.43
46345d34a241984f7fcc3688fd4a3fbfc735d42100e16b2bd07d16ebb5928a76,Gustavo Martins,114039297,Feminino,23.0,31/01/1991,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,672.18
ee6cb5089765960557fe540fefe28f8abd2ae2bf8b1a7ae9a546bb54099e4738,Beatriz Camargo,114028501,Masculino,21.0,27/12/1993,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,736.22
6f581ad6126b6163d462e8131388e3e9f280a8b39af28f87874fd06db805e3b6,Helena Moreira,114060150,Masculino,20.0,02/03/1996,2016/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar,710.13
67d1b9aa78106cb42147637dba610137dcc7ecfe5395c3efc9541197c026069c,Thales da Cunha,114051217,Masculino,17.0,22/02/1997,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,769.06
5380519de56fbb97b9ea69ad8244e87795ccda5a2993bed09f436f0e0632abcc,Sr. Gael Henrique Jesus,114003051,Masculino,19.0,06/09/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,778.97
185a459ec6608b45f5736f136eefc0a3f58a8762fad6a85569a468b1a3a56960,Caroline Nunes,114023091,Feminino,18.0,19/09/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,681.92
40ce518057e9300d4eb68f03512d1111c6388a8168aa39cebfcfa6a750baf0bf,Bernardo Sousa,114058445,Feminino,19.0,22/02/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,669.87
ff3713fdf0608b7061c97fd2b2855dd6fefb210bb8ed2c5d3458c326238cfab0,Leandro Dias,114035572,Masculino,18.0,23/06/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,706.03
528eed3a8d54a522c4a3294e9824f502352a1e9c96f0f690b08401d28ed643e9,Dom da Cruz,114059854,Masculino,19.0,08/03/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar,770.29
714aad2a081bf366eaf81c029c24861643c6d26e09f75ae87a783f96dce128c5,Sr. Lorenzo Novaes,114066919,Masculino,19.0,07/09/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,744.02
cb5fc7ca7769b3d88d5183f0a3a69cfef140f976b1200e1a41f5efe028e8211b,Cauã Camargo,114004851,Masculino,18.0,03/06/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,715.37
44f579b5d66c05a533f3e13d2da239aa6907a8fe64e26f871203f5e53efe6c00,Cecilia Costela,114052156,Masculino,19.0,08/08/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,698.6
5bfa7cca82dc1b34ebc6f6ec125570e59e5a7e7b7fbb751398e895302ba0b18a,Davi Costa,114024884,Masculino,20.0,17/07/1994,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,747.27
8892b875f039820edbbd26a9b985bb3b19067a8b68881bb63ee24ff79a9bce31,Bento Barbosa,114097286,Masculino,22.0,10/03/1992,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,772.24
e9e23bb6601c282eee93a9de531792e90891a1371aee3fd802a93445520fae11,Sra. Catarina Santos,114001332,Masculino,19.0,20/04/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,743.54
ea5b1379336cd956e250947187594b9c9aa078b8ead031f821c610de8382bbd7,Paulo Vasconcelos,114062023,Masculino,18.0,26/04/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,761.18
f085970bf14139e52acfb832b7e3a2bac14bcb723d0631aff6c04d87081ccd75,Davi Luiz da Cruz,114015163,Masculino,18.0,02/10/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar,765.69
638c1abc4db27c79b34205586babfaf245f105ae75d5382d91281abc6121447a,Antony Santos,114003580,Masculino,22.0,14/06/1992,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,704.88
4ef401d00dd1087478930b28634b44c4e0b1436180810dc01d9ebd0d275ada3a,Dra. Beatriz Nogueira,114011183,Masculino,19.0,23/11/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar,737.39
ae0a911d91540bf53b62356d651bddbbf3fd2179bf07ae3d941354440c95b620,Eduarda Pacheco,114091295,Masculino,20.0,12/05/1994,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,643.64
94f6cd104e359656cbbac5ed583608167de4f1bbe91e612dc77f2e20fd03ab51,Luan Vasconcelos,114013277,Feminino,18.0,27/03/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,757.33
069597f6250a47340edb8b7859069497747b6c0cbb294fffd50f4dfc846484c1,Danilo Aparecida,114033094,Masculino,19.0,27/08/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,766.38
8de70c5198a29c9e4939a086db0bb90c2a8d59c958db62989fef06c71c702bd1,Gustavo Martins,114085126,Masculino,20.0,13/01/1994,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,676.48
6a7622a2abddde380fdaf1baa6204f78d3937c8fa75faf5cefd0268db1112880,Esther Cassiano,114009711,Feminino,21.0,06/08/1996,2017/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,707.3
70f1e8e74ffb2e6854e0647963befaf7391328fca9af03212bb9f9f12e908fe2,Yasmin Dias,114051446,Masculino,18.0,29/05/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,741.89
5c297e2ba5807eaad72b6728c04fc9a0b2058248498ce2928bc5285419abbdeb,Théo Nunes,114023529,Masculino,22.0,13/06/1992,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,755.48
0c48a909785a1b1c8deab5a2f28e64a2368d5ecc766cc2c11ff0cadfe4230fff,João da Mata,114017837,Masculino,20.0,08/11/1994,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,747.27
f5bf63f06dc9310d39e9411514eec51f40ae84252a4b52964c2d46b03f3a2af5,Melissa Brito,114049070,Feminino,18.0,16/01/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,764.35
810d03ec71f5b2443953b7dbe579abfc0faf6383ae9d13e64099a88b85e881d1,Lucca da Cunha,114085502,Masculino,24.0,30/09/1992,2016/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar,665.16
db2741f9075cdd6b5873d9c1d532efcac1a30e235c8d5ac249b5ed2e4cfacb6b,Maria Clara Machado,114001992,Masculino,18.0,01/09/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar,758.37
3d6176bd7c9f1c554866ec062cb8ad08c7dac0d5c9d566a79562e796bf2f5215,Dra. Isadora da Conceição,114039915,Masculino,22.0,19/05/1992,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,700.46
06ad9c9c4cf067df205a4582896334df02643921cce88c2120d430b21644e595,Alícia Araújo,114089585,Masculino,19.0,27/07/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,801.64
6c26fa00f84b48c739d50eee430d48807f34ed9c23740c35a9a3c4c6f4c8ac87,Heloisa Marques,114071741,Masculino,18.0,03/09/1996,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,799.0
bc9670dfbd29b02b288fccf500741f1e36605121119e999e950f1a8a067b3879,Dra. Lavínia Dias,114041978,Masculino,20.0,09/02/1996,2016/2,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,747.22
9ef7243be9f5aec95a0ad442c432ae2d0b786f6757aaf14f31ae2ec3beece70b,João Pedro Dias,114019473,Masculino,19.0,04/05/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,758.28
03b4113d9dd089f5fa6bc8e044b7fd47e0a27248748fcecb53228a3ece08e58b,Théo Sá,114040950,Masculino,20.0,01/05/1994,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,792.92
d8a39c10e2f551e26b588f344e34a72ebe6e89898f0968138569053a9829ee7e,Ana Liz Jesus,114013096,Masculino,19.0,24/09/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,735.7
0151eefcd9a15de9d85a38f15426050d20ea8a7a0816adda34506afbba0078b9,Ísis Cardoso,114086085,Masculino,21.0,04/02/1996,2017/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,523.77
17064d384d63679faadb2309a398565f5ce6f932dcdaae93f3acf4cb245b3f33,Sr. Rhavi Montenegro,114087523,Feminino,20.0,26/06/1994,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,632.44
09f8f697c20cb52934a577a39cb89c3b05dab154264e385e0755c4a9e3d0ade9,Luan Sá,114084489,Masculino,23.0,10/06/1991,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,645.52
c60b7547a1348918020eaa396e815a062e4dd86c80615e92997df0308f4a8d28,Dr. Arthur Gabriel Sampaio,114033322,Masculino,19.0,30/01/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,731.82
fd505ea4c1375a79334675ffc65c568bc4138e63801c549ed2affb74bfdadf4f,Bruno Caldeira,114039450,Masculino,19.0,22/03/1995,2014/1,2014/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,680.25
6ec44322a1827791ccce474bdf96d06fab0ba672c4acabd95a83a3e4fef94056,Caio Cirino,114159782,Masculino,20.0,06/02/1994,2014/2,2014/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,615.86
1c88ea71fe47ecad7d8679aedb79e208f45d289edaf6cf90b107317933b5c3d4,Maria Júlia Rodrigues,114139926,Masculino,18.0,18/05/1996,2014/2,2014/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,736.48
5c9de1882955bd427639a536309c3563e5b9d54bea321499e58d9775c323eeb2,Juan Carvalho,114122238,Masculino,19.0,07/08/1995,2014/2,2014/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,639.93
f1ef48a210d1da11d0627e4fb79522cc701ebe1325423e751bb1e4668d6ab3d9,Srta. Gabriela Pacheco,114112281,Masculino,19.0,09/03/1995,2014/2,2014/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,761.78
31be76bc21edbe3dbff6a4254f3c1a6c624c12a3814291935260381ef7bb8b6b,Srta. Maria Clara Monteiro,114189890,Feminino,18.0,01/04/1996,2014/2,2014/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,748.68
ca830fb0da38247fe504a08a9ac9dafe8773ab00a8786d59bfedae66afb4c9f9,Lucas Rezende,114107766,Masculino,18.0,18/04/1996,2014/2,2014/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,748.44
85d9ef42bf83978868e8b719bcfc8694b8d06ddc89848fb956181fbcc3080202,Cecília Fogaça,114198232,Masculino,18.0,04/05/1996,2014/2,2014/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,734.34
